ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season,latitude,longitude,city,state,county,country,zip,country_2,source
30105,Ark.-Fort Smith,2162,Lauren Weber,Senior,"Nixa, MO",Nixa H.S.,Missouri State - West Plains,"5'9""",Libero/Defensive,13,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/lauren-weber/2162,2023-2024,37.04339,-93.29435,Nixa,MO,Christian County,USA,65714,US,TIGER/Line® dataset from the US Census Bureau
30105,Ark.-Fort Smith,2166,Brianna Ball,Freshman,"Van Buren, AR",Van Buren H.S.,NA,"6'0""",Outside,14,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/brianna-ball/2166,2023-2024,35.419614,-92.251113,Quitman,AR,Cleburne County,USA,72131,US,TIGER/Line® dataset from the US Census Bureau
30105,Ark.-Fort Smith,2164,Laci Gratkowski,Junior,"Katy, TX",St. John XXIII H.S.,Wallace State Community College,"6'3""",Right-Side,16,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/laci-gratkowski/2164,2023-2024,29.784646,-95.74322,Katy,TX,Harris County,USA,77450,US,TIGER/Line® dataset from the US Census Bureau
30105,Ark.-Fort Smith,2158,Kaelyn McDonald,Sophomore,"Lee's Summit, MO",Lee's Summit West H.S.,NA,"6'0""",Middle,17,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/kaelyn-mcdonald/2158,2023-2024,39.066808,-94.39132,Independence,MO,Jackson County,USA,64055,US,TIGER/Line® dataset from the US Census Bureau
30105,Ark.-Fort Smith,2167,Rowan Ramsey,Freshman,"Erie, CO",Erie H.S.,NA,"5'11""",Outside,18,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/rowan-ramsey/2167,2023-2024,40.081415,-104.948195,Dacono,CO,Weld County,USA,80514,US,TIGER/Line® dataset from the US Census Bureau
30105,Ark.-Fort Smith,2155,Angelina Hardison,Senior,"Houston, TX",Mayde Creek H.S.,Missouri State - West Plains,"6'1""",Middle,20,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/angelina-hardison/2155,2023-2024,29.649614,-95.22276,Houston,TX,Harris County,USA,77034,US,TIGER/Line® dataset from the US Census Bureau
30111,Covenant,4819,Hannah Haerer,Junior,"DeFuniak Springs, Fla.",South Walton,NA,"6'1""",MH,3,https://www.covenant.edu/sports/womens-volleyball/roster/hannah-haerer/4819,2023-2024,30.851178,-86.200838,Defuniak Springs,FL,Walton County,USA,32433,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7049,Katy Garrison,Junior,"Cedar Rapids, IA",NA,Xavier,"6'0""",Right,2,https://www.jewellcardinals.com/sports/womens-volleyball/roster/katy-garrison/7049,2023-2024,41.976612,-91.657578,Cedar Rapids,IA,Linn County,USA,52401,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7048,Alex Dvorak,Sophomore,"Parkville, MO",NA,Park Hill South,"6'2""",Middle,4,https://www.jewellcardinals.com/sports/womens-volleyball/roster/alex-dvorak/7048,2023-2024,39.184151,-94.565309,Kansas City,MO,Clay County,USA,64118,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7052,Alexis Nunn,Sophomore,"Kansas City, MO",NA,Lee's Summit North,"5'6""",Defensive,5,https://www.jewellcardinals.com/sports/womens-volleyball/roster/alexis-nunn/7052,2023-2024,39.244879,-94.458094,Kansas City,MO,Clay County,USA,64158,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7045,Drew Baxter,Sophomore,"Topeka, KS",NA,Seaman,"5'9""",Setter/Right,9,https://www.jewellcardinals.com/sports/womens-volleyball/roster/drew-baxter/7045,2023-2024,39.068600000000004,-95.672116,Topeka,KS,Shawnee County,USA,66608,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7047,Hannah Cope,Fifth Year,"Waterloo, IL",NA,Waterloo,"5'8""",Setter,10,https://www.jewellcardinals.com/sports/womens-volleyball/roster/hannah-cope/7047,2023-2024,38.367396,-90.073967,Waterloo,IL,St. Clair County,USA,62298,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7056,Maliyah Johnson,Freshman,"Hutchinson, KS",NA,Hutchinson,"5'11""",Outside/Right,12,https://www.jewellcardinals.com/sports/womens-volleyball/roster/maliyah-johnson/7056,2023-2024,37.903291,-97.78507,Haven,KS,Reno County,USA,67543,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7053,Katie Paine,Senior,"Chanhassen, MN",NA,Chanhassen,"5'10""",Outside,13,https://www.jewellcardinals.com/sports/womens-volleyball/roster/katie-paine/7053,2023-2024,44.873234,-93.520625,Chanhassen,MN,Hennepin County,USA,55317,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7054,McKinzie Thompson,Junior,"Rogersville, MO",NA,Logan-Rogersville,"5'7""",Defensive,15,https://www.jewellcardinals.com/sports/womens-volleyball/roster/mckinzie-thompson/7054,2023-2024,37.224224,-92.983202,Rogersville,MO,Webster County,USA,65742,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7050,Anna Godfredsen,Senior,"Urbandale, IA",NA,Dowling Catholic,"5'11""",Outside,17,https://www.jewellcardinals.com/sports/womens-volleyball/roster/anna-godfredsen/7050,2023-2024,41.63731,-93.761523,Urbandale,IA,Polk County,USA,50322,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7046,Emma Lea Benney,Sophomore,"Columbia, MO",NA,Rock Bridge,"5'9""",Outside,18,https://www.jewellcardinals.com/sports/womens-volleyball/roster/emma-lea-benney/7046,2023-2024,38.952417,-92.202786,Columbia,MO,Boone County,USA,65201,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7058,Lily Goos,Freshman,"Nevada, IA",NA,Nevada,"6'1""",Outside/Right,19,https://www.jewellcardinals.com/sports/womens-volleyball/roster/lily-goos/7058,2023-2024,42.00207,-93.503866,Nevada,IA,Story County,USA,50201,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7055,Samantha  Thompson,Junior,"Rogersville, MO",NA,Logan-Rogersville,"5'8""",Setter,21,https://www.jewellcardinals.com/sports/womens-volleyball/roster/samantha-thompson/7055,2023-2024,37.224224,-92.983202,Rogersville,MO,Webster County,USA,65742,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7060,Jesa Wallace,Freshman,"Ankeny, IA",NA,Ankeny,"6'0""",Setter,22,https://www.jewellcardinals.com/sports/womens-volleyball/roster/jesa-wallace/7060,2023-2024,41.699545,-93.609224,Ankeny,IA,Polk County,USA,50023,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7059,Brooke Tholen,Junior,"Wichita, KS",NA,Pratt CC,"5'5""",Defensive,23,https://www.jewellcardinals.com/sports/womens-volleyball/roster/brooke-tholen/7059,2023-2024,37.801606,-97.332529,Wichita,KS,Sedgwick County,USA,67219,US,TIGER/Line® dataset from the US Census Bureau
30120,William Jewell,7051,Bella LaPorta,Junior,"Highland, IL",NA,Highland,"6'0""",Outside,24,https://www.jewellcardinals.com/sports/womens-volleyball/roster/bella-laporta/7051,2023-2024,38.73491,-89.707246,Highland,IL,Madison County,USA,62249,US,TIGER/Line® dataset from the US Census Bureau
30123,Academy of Art,4589,Amalie Rupertova,Graduate Student,"Tlucen, Czech Republic",NA,North Carolina A&T State,"6'1""",Outside,2,https://www.artuathletics.com/sports/womens-volleyball/roster/amalie-rupertova/4589,2023-2024,NA,NA,NA,NA,NA,Czech Republic,NA,NA,NA
30123,Academy of Art,4588,Elly McInerney,Junior,"Melbourne, Australia",NA,Polk State College,"5'9""",Setter,7,https://www.artuathletics.com/sports/womens-volleyball/roster/elly-mcinerney/4588,2023-2024,NA,NA,NA,NA,NA,Australia,NA,NA,NA
30123,Academy of Art,4617,Lina Ellilä,Junior,"Helsinki, Finland",NA,Westcliff University,"5'8""",Setter,12,https://www.artuathletics.com/sports/womens-volleyball/roster/lina-ellil-/4617,2023-2024,NA,NA,NA,NA,NA,Finland,NA,NA,NA
30124,Cedarville,4901,Talia Felton,Junior,"Cleveland, OH",Lutheran West,NA,"5'5""",Defensive,1,https://www.cedarville.edu/sports/womens-volleyball/roster/talia-felton/4901,2023-2024,41.546201,-81.594964,Cleveland,OH,Cuyahoga County,USA,44108,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4903,Paige Hale,Junior,"New Carlisle, OH",Tecumseh,NA,"5'9""",Setter,2,https://www.cedarville.edu/sports/womens-volleyball/roster/paige-hale/4903,2023-2024,39.948069,-84.052643,New Carlisle,OH,Miami County,USA,45344,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4907,Kaley Matney,Sophomore,"Fort Wayne, IN",Carroll,NA,"5'9""",Setter,3,https://www.cedarville.edu/sports/womens-volleyball/roster/kaley-matney/4907,2023-2024,41.065397,-85.15842,Fort Wayne,IN,Allen County,USA,46802,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4904,Janae Heegaard,Sophomore,"Sycamore, IL",Homeschool,NA,"6'2""",Middle,4,https://www.cedarville.edu/sports/womens-volleyball/roster/janae-heegaard/4904,2023-2024,41.96705,-88.718886,Dekalb,IL,Dekalb County,USA,60115,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4899,Greta Blakemore,Junior,"Lexington, KY",Lexington Christian Academy,NA,"5'10""",Outside,5,https://www.cedarville.edu/sports/womens-volleyball/roster/greta-blakemore/4899,2023-2024,38.145429,-84.351156,Lexington,KY,Bourbon County,USA,40511,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4911,Nanea Merryman,Freshman,"Las Vegas, NV",Coronado,NA,"5'11""",Outside,7,https://www.cedarville.edu/sports/womens-volleyball/roster/nanea-merryman/4911,2023-2024,36.094409,-115.180315,Las Vegas,NV,Clark County,USA,89119,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4908,Sophia Miles,Sophomore,"Indianapolis, IN",Horizon Christian,NA,"5'7""",Outside,8,https://www.cedarville.edu/sports/womens-volleyball/roster/sophia-miles/4908,2023-2024,39.804803,-86.168093,Indianapolis,IN,Marion County,USA,46208,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4906,Abby Kuyper,Senior,"Cleveland, OH",Westside Christian Academy,NA,"5'8""",Outside,9,https://www.cedarville.edu/sports/womens-volleyball/roster/abby-kuyper/4906,2023-2024,41.546201,-81.594964,Cleveland,OH,Cuyahoga County,USA,44108,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4912,Emma Kuyper,Freshman,"Cleveland, OH",Westside Christian Academy,NA,"5'4""",Defensive,10,https://www.cedarville.edu/sports/womens-volleyball/roster/emma-kuyper/4912,2023-2024,41.546201,-81.594964,Cleveland,OH,Cuyahoga County,USA,44108,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4905,Haley Koch,Sophomore,"Oconomowoc, WI",Oconomowoc,NA,"6'0""",Outside,11,https://www.cedarville.edu/sports/womens-volleyball/roster/haley-koch/4905,2023-2024,43.098989,-88.496567,Oconomowoc,WI,Waukesha County,USA,53066,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4913,Madelyn Hensley,Freshman,"Dover, DE",Homeschool,NA,"6'3""",Outside,12,https://www.cedarville.edu/sports/womens-volleyball/roster/madelyn-hensley/4913,2023-2024,39.148601,-75.525601,Dover,DE,Kent County,USA,19904,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4900,Cam Davenport,Sophomore,"Roanoke, VA",Hidden Valley,NA,"5'11""",Outside,13,https://www.cedarville.edu/sports/womens-volleyball/roster/cam-davenport/4900,2023-2024,37.404024,-79.912984,Roanoke,VA,Botetourt County,USA,24019,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,5044,Paige Clippinger,Sophomore,"Liberty Township, OH",Homeschool,NA,"5'10""",Middle,14,https://www.cedarville.edu/sports/womens-volleyball/roster/paige-clippinger/5044,2023-2024,39.699392,-84.260728,Liberty,OH,Montgomery County,USA,45418,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4909,Cassi Shields,Sophomore,"Westminster, MD",Westminster,NA,"5'11""",Outside,15,https://www.cedarville.edu/sports/womens-volleyball/roster/cassi-shields/4909,2023-2024,39.561332,-76.978326,Westminster,MD,Carroll County,USA,21157,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4914,Sydney Low,Freshman,"Canton, MI",Canton,NA,"6'3""",Middle,16,https://www.cedarville.edu/sports/womens-volleyball/roster/sydney-low/4914,2023-2024,42.29542,-83.445012,Canton,MI,Wayne County,USA,48188,US,TIGER/Line® dataset from the US Census Bureau
30124,Cedarville,4902,Haley Goff,Senior,"Bridgman, MI",Bridgman,NA,"5'10""",Setter,17,https://www.cedarville.edu/sports/womens-volleyball/roster/haley-goff/4902,2023-2024,42.121192,-86.419229,Benton Harbor,MI,Berrien County,USA,49022,US,TIGER/Line® dataset from the US Census Bureau
30125,Minot St.,8386,Viktoria Sedova,Sophomore,"Bratislava, Slovakia",Gymnazium Bilikova,NA,"5'5""",Defensive,1,https://www.msubeavers.com/sports/womens-volleyball/roster/viktoria-sedova/8386,2023-2024,NA,NA,NA,NA,NA,Slovakia,NA,NA,NA
30125,Minot St.,8369,Kendal Braun,Junior,"Minot, N.D.",Our Redeemer's Christian School,NA,"5'3""",Defensive,3,https://www.msubeavers.com/sports/womens-volleyball/roster/kendal-braun/8369,2023-2024,48.084625,-101.419006,Minot,ND,Ward County,USA,58701,US,TIGER/Line® dataset from the US Census Bureau
30125,Minot St.,8368,Tea Boeckel,Junior,"Minot, N.D.",Our Redeemer's Christian School,NA,"5'2""",Defensive,4,https://www.msubeavers.com/sports/womens-volleyball/roster/tea-boeckel/8368,2023-2024,48.084625,-101.419006,Minot,ND,Ward County,USA,58701,US,TIGER/Line® dataset from the US Census Bureau
30125,Minot St.,8399,Bailee Brommenschenkel,Junior,"Ada, Minn.",Ada Borup HS,ND State College of Science,"6'1""",Middle,6,https://www.msubeavers.com/sports/womens-volleyball/roster/bailee-brommenschenkel/8399,2023-2024,0,0,NA,MN,NA,USA,NA,NA,NA
30125,Minot St.,8376,Emily Kotelnikoff,Junior,"Saskatoon, Saskatchewan",Centennial Collegiate,NA,"5'10""",Outside,8,https://www.msubeavers.com/sports/womens-volleyball/roster/emily-kotelnikoff/8376,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30125,Minot St.,8396,Maggie Machado,Junior,"Sao Paulo, Brazil",Marista Gloria,New Mexico Junior College,"5'9""",Outside,9,https://www.msubeavers.com/sports/womens-volleyball/roster/maggie-machado/8396,2023-2024,NA,NA,NA,NA,NA,Brazil,NA,NA,NA
30125,Minot St.,8390,Sydney  Upton,Sophomore,"Minot, N.D.",Bishop Ryan HS,NA,"5'11""",Outside,11,https://www.msubeavers.com/sports/womens-volleyball/roster/sydney-upton/8390,2023-2024,48.084625,-101.419006,Minot,ND,Ward County,USA,58701,US,TIGER/Line® dataset from the US Census Bureau
30125,Minot St.,8398,Paulina Kowalska,Sophomore,"Wroclaw, Poland",SMS Junior Wroclaw,Tabor College,"6'0""",Rightside,18,https://www.msubeavers.com/sports/womens-volleyball/roster/paulina-kowalska/8398,2023-2024,NA,NA,NA,NA,NA,Poland,NA,NA,NA
30126,Notre Dame (OH),11634,Shay Monahan,Freshman,"Peoria, AZ",Centennial High School,NA,"5'6""",Libero/Defensive,6,https://www.notredamefalcons.com/sports/womens-volleyball/roster/shay-monahan/11634,2023-2024,33.582581,-112.23758,Peoria,AZ,Maricopa County,USA,85345,US,TIGER/Line® dataset from the US Census Bureau
30126,Notre Dame (OH),11044,Caris Cross,Junior,"Bedford, MI",Bedford Senior High School,Norfolk State University,"5'10""",Setter,12,https://www.notredamefalcons.com/sports/womens-volleyball/roster/caris-cross/11044,2023-2024,42.246402,-85.004511,Bedford,MI,Calhoun County,USA,49020,US,TIGER/Line® dataset from the US Census Bureau
30126,Notre Dame (OH),11632,Lilliana Mook,Freshman,"McLane, Pa.",General McLane High School,NA,"5'10""",Outside,24,https://www.notredamefalcons.com/sports/womens-volleyball/roster/lilliana-mook/11632,2023-2024,41.936167,-80.126446,McLane,PA,Erie County,USA,16426,US,TIGER/Line® dataset from the US Census Bureau
30127,Simon Fraser,8413,Eva Person,Redshirt Sophomore,"Brentwood Bay, B.C.",Stelly's Secondary,NA,"5'10""",Setter,1,https://www.sfu.ca/sports/womens-volleyball/roster/eva-person/8413,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8421,Megan Hawkins,Redshirt,"Kitchener, Ont.",Grand River Collegiate Institute,NA,"6'0""",Outside,2,https://www.sfu.ca/sports/womens-volleyball/roster/megan-hawkins/8421,2023-2024,0,0,NA,NA,NA,USA,NA,NA,NA
30127,Simon Fraser,8411,Sophie  Lachapelle,Junior,"Kelowna, B.C.",Kelowna Secondary,NA,"6'0""",Opposite,3,https://www.sfu.ca/sports/womens-volleyball/roster/sophie-lachapelle/8411,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8415,Jocelyn Sherman,Redshirt Junior,"Victoria, B.C.",Belmont Secondary,NA,"5'10""",Outside,4,https://www.sfu.ca/sports/womens-volleyball/roster/jocelyn-sherman/8415,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8403,Kalissa Beltran,Redshirt Senior,"Surrey, B.C.",Semiahmoo Secondary,NA,"5'2""",Libero,5,https://www.sfu.ca/sports/womens-volleyball/roster/kalissa-beltran/8403,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8410,Hanna Kolof,Redshirt Junior,"Vancouver, B.C.",York House School,NA,"5'10""",Outside,6,https://www.sfu.ca/sports/womens-volleyball/roster/hanna-kolof/8410,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8418,Abby Willett,Redshirt Junior,"Victoria, B.C.",Reynolds Secondary,NA,"6'1""",Middle,7,https://www.sfu.ca/sports/womens-volleyball/roster/abby-willett/8418,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8419,Nina  Kovacevic,Redshirt,"West Vancouver, B.C.",Collingwood School,NA,"6'4""",Middle,8,https://www.sfu.ca/sports/womens-volleyball/roster/nina-kovacevic/8419,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,12055,Louise Ho,Redshirt,"Coquitlam, B.C.",Pinetree Secondary,NA,"5'7""",Libero,9,https://www.sfu.ca/sports/womens-volleyball/roster/louise-ho/12055,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8408,Kirsten Hill,Redshirt Freshman,"West Kelowna, B.C.",Mt. Boucherie Secondary,NA,"6'0""",Outside,10,https://www.sfu.ca/sports/womens-volleyball/roster/kirsten-hill/8408,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8416,Macyn Unger,Redshirt Freshman,"Prince George, B.C.",Duchess Park Secondary,NA,"5'9""",Libero,11,https://www.sfu.ca/sports/womens-volleyball/roster/macyn-unger/8416,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8412,Ezawa  Malish,Redshirt Sophomore,"Coquitlam, B.C.",St. Thomas More Collegiate,NA,"6'0""",Middle,13,https://www.sfu.ca/sports/womens-volleyball/roster/ezawa-malish/8412,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8414,Kohl Peters,Redshirt Junior,"Surrey, B.C.",Pacific Academy,Toronto Metropolitan University,"6'1""",Middle,14,https://www.sfu.ca/sports/womens-volleyball/roster/kohl-peters/8414,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8420,Jayden Armstrong,Redshirt,"Coquitlam, B.C.",Riverside Secondary,NA,"5'11""",Outside,15,https://www.sfu.ca/sports/womens-volleyball/roster/jayden-armstrong/8420,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8406,Kalyn Hartmann,Redshirt Senior,"Langley, B.C.",Langley Secondary,NA,"6'2""",Middle,17,https://www.sfu.ca/sports/womens-volleyball/roster/kalyn-hartmann/8406,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30127,Simon Fraser,8407,Davida Hill,Junior,"Surrey, B.C.",Pacific Academy,NA,"6'0""",Outside,22,https://www.sfu.ca/sports/womens-volleyball/roster/davida-hill/8407,2023-2024,NA,NA,NA,NA,NA,Canada,NA,NA,NA
30128,Sioux Falls,7188,Kyleigh Tangen,Freshman,"Paynesville, Minn.",Paynesville Area HS,NA,"5'10""",Outside,2,https://www.usfcougars.com/sports/womens-volleyball/roster/kyleigh-tangen/7188,2023-2024,0,0,NA,MN,NA,USA,NA,NA,NA
30128,Sioux Falls,7067,Sadie Voss,Sophomore,"Lakefield, Minn.",Jackson Country Central HS,NA,"5'10""",Outside,3,https://www.usfcougars.com/sports/womens-volleyball/roster/sadie-voss/7067,2023-2024,0,0,NA,MN,NA,USA,NA,NA,NA
30128,Sioux Falls,7062,Liz Kopp,Sophomore,"Brandon, S.D.",Brandon Valley HS,NA,"5'8""",Setter,4,https://www.usfcougars.com/sports/womens-volleyball/roster/liz-kopp/7062,2023-2024,43.5947,-96.57199,Brandon,SD,Minnehaha County,USA,57005,US,TIGER/Line® dataset from the US Census Bureau
30128,Sioux Falls,7189,Kylee Horner,Freshman,"Saint Peter, Minn.",Saint Peter HS,NA,"5'9""",Outside,7,https://www.usfcougars.com/sports/womens-volleyball/roster/kylee-horner/7189,2023-2024,0,0,NA,MN,NA,USA,NA,NA,NA
30128,Sioux Falls,7058,Grace  Hanel,Junior,"Racine, Wis.",Oak Creek HS,NA,"6'1""",Outside,14,https://www.usfcougars.com/sports/womens-volleyball/roster/grace-hanel/7058,2023-2024,0,0,NA,WI,NA,USA,NA,NA,NA
30128,Sioux Falls,7187,Molly Minnema,Freshman,"Minneapolis, Minn.",Patrick Henry HS,NA,"6'1""",Middle,17,https://www.usfcougars.com/sports/womens-volleyball/roster/molly-minnema/7187,2023-2024,0,0,NA,MN,NA,USA,NA,NA,NA
30134,Black Hills St.,5170,Eden Schlinger,Junior,"Bismarck, N.D.",NA,Bismarck State College,"5'5""",L,4,https://www.bhsuathletics.com/sports/womens-volleyball/roster/eden-schlinger/5170,2023-2024,46.818675,-100.531761,Bismarck,ND,Burleigh County,USA,58501,US,TIGER/Line® dataset from the US Census Bureau
30134,Black Hills St.,5163,Aiyana Byrd,Sophomore,"Meadow, S.D.",Faith H.S.,NA,"5'10""",MH,6,https://www.bhsuathletics.com/sports/womens-volleyball/roster/aiyana-byrd/5163,2023-2024,45.453221,-102.280948,Meadow,SD,Perkins County,USA,57644,US,TIGER/Line® dataset from the US Census Bureau
30134,Black Hills St.,5323,Ceylin  Kizilkaya,Junior,"Ankara, Turkey",NA,Indian River State College,"6'0""",MB,18,https://www.bhsuathletics.com/sports/womens-volleyball/roster/ceylin-kizilkaya/5323,2023-2024,NA,NA,NA,NA,NA,Turkey,NA,NA,NA
30136,Lindenwood (MO),25711,Özge Tan,Junior,"Ankara, Turkey",NA,NA,"6'3""",Outside,23,https://www.lindenwoodlions.com/sports/womens-volleyball/roster/-zge-tan/25711,2023-2024,NA,NA,NA,NA,NA,Turkey,NA,NA,NA
30138,McKendree,15921,Emma McIlhargie,Junior,"Birch Run, MI",Birch Run,NA,"5'8""",Outside,1,https://www.mckbearcats.com/sports/womens-volleyball/roster/emma-mcilhargie/15921,2023-2024,43.250341,-83.773172,Birch Run,MI,Saginaw County,USA,48415,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,16411,Fabiola Betancourt,Freshman,"Euless, TX",Euless Trinity,NA,"5'10""",Outside,3,https://www.mckbearcats.com/sports/womens-volleyball/roster/fabiola-betancourt/16411,2023-2024,32.816771,-97.07833,Euless,TX,Tarrant County,USA,76040,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15913,Brianna Binder,Senior,"Littleton, CO",Dakota Ridge,NA,"6'0""",Outside,4,https://www.mckbearcats.com/sports/womens-volleyball/roster/brianna-binder/15913,2023-2024,39.613364,-104.998608,Littleton,CO,Arapahoe County,USA,80120,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15926,Amber Williams,Junior,"Aurora, CO",Cherokee Trail,NA,"5'7""",Setter,5,https://www.mckbearcats.com/sports/womens-volleyball/roster/amber-williams/15926,2023-2024,39.574483,-104.72293,Aurora,CO,Arapahoe County,USA,80016,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15916,Megan Diercks,Sophomore,"Lucas, TX",Lovejoy,NA,"5'11""",Outside,6,https://www.mckbearcats.com/sports/womens-volleyball/roster/megan-diercks/15916,2023-2024,33.085652,-96.609175,Allen,TX,Collin County,USA,75002,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,16412,McKenna Crawford,Freshman,"Decatur, IL",Mount Zion,NA,"5'6""",Libero,7,https://www.mckbearcats.com/sports/womens-volleyball/roster/mckenna-crawford/16412,2023-2024,39.838227,-88.965639,Decatur,IL,Macon County,USA,62522,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15923,Colleen Preusser,Senior,"St. Charles, MO",Lutheran,NA,"5'9""",Opposite,8,https://www.mckbearcats.com/sports/womens-volleyball/roster/colleen-preusser/15923,2023-2024,38.812799,-90.866474,Wentzville,MO,St. Charles County,USA,63385,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15914,Keely  Davis,Junior,"Terre Haute, IN",Terre Haute North Vigo,NA,"5'7""",Defensive,9,https://www.mckbearcats.com/sports/womens-volleyball/roster/keely-davis/15914,2023-2024,39.48507,-87.267018,Terre Haute,IN,Vigo County,USA,47803,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,16415,Hannah Kampwerth,Sophomore,"Bartelso, IL",Breese Central,NA,"5'11""",Middle,10,https://www.mckbearcats.com/sports/womens-volleyball/roster/hannah-kampwerth/16415,2023-2024,38.568967,-89.442866,Carlyle,IL,Clinton County,USA,62231,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,16413,Sophia Bailey,Freshman,"Cedar Park, TX",Cedar Park,NA,"5'7""",Outside,11,https://www.mckbearcats.com/sports/womens-volleyball/roster/sophia-bailey/16413,2023-2024,30.511219,-97.835051000000007,Cedar Park,TX,Williamson County,USA,78613,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15924,Catie Shane,Junior,"Evansville, IN",Francis J. Reitz,NA,"5'11""",Setter,12,https://www.mckbearcats.com/sports/womens-volleyball/roster/catie-shane/15924,2023-2024,38.184108,-87.71058,Cynthiana,IN,Posey County,USA,47612,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15915,Claire Diercks,Fifth Year,"Highland, IL",Highland,NA,"6'0""",Middle,14,https://www.mckbearcats.com/sports/womens-volleyball/roster/claire-diercks/15915,2023-2024,38.73491,-89.707246,Highland,IL,Madison County,USA,62249,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15912,Ashlyn Berczynski,Sophomore,"Minooka, IL",Minooka,NA,"5'7""",Defensive,15,https://www.mckbearcats.com/sports/womens-volleyball/roster/ashlyn-berczynski/15912,2023-2024,41.445978,-88.34727,Minooka,IL,Grundy County,USA,60447,US,TIGER/Line® dataset from the US Census Bureau
30138,McKendree,15922,Maddie  Misner,Fifth Year,"Carbondale, IL",Carbondale,NA,"6'0""",Outside,17,https://www.mckbearcats.com/sports/womens-volleyball/roster/maddie-misner/15922,2023-2024,37.739004,-89.209109,Carbondale,IL,Jackson County,USA,62901,US,TIGER/Line® dataset from the US Census Bureau
